lambda[nm],I_Ref_Start[au],I_Ref_Stop[au],I_Ref_Mean[au],I_Dunkel[au],I_70_70[au],I_70_80[au],I_70_90[au],I_70_100[au],I_70_110[au],I_70_120[au],I_70_130[au],I_70_140[au],I_90_70[au],I_90_80[au],I_90_90[au],I_90_100[au],I_90_110[au],I_90_120[au],I_90_130[au],I_90_140[au]
869.921,162.441,165.692,164.06650000000002,135.129,163.317,164.856,174.962,162.731,158.26,167.385,175.087,179.538,157.731,160.212,160.24,164.779,163.952,172.298,173.317,174.519
870.049,154.839,154.327,154.583,127.086,154.154,156.923,168.962,153.942,154.702,159.51,165.317,170.99,146.913,148.231,154.375,156.923,154.442,164.827,167.404,168.365
870.177,161.097,161.837,161.46699999999998,137.57,161.644,164.317,176.019,159.587,158.673,167.76,174.106,178.635,158.548,156.625,160.087,162.721,162.394,167.279,174.538,171.577
870.305,154.914,155.779,155.3465,130.065,157.115,158.067,172.692,157.779,156.779,164.99,169.856,175.635,154.538,154.798,154.654,158.375,156.683,165.971,172.029,167.452
870.433,160.344,159.635,159.9895,136.645,160.837,160.49,176.865,159.192,157.452,165.635,173.019,176.99,158.462,155.173,158.192,162.346,158.337,168.308,172.038,170.298
870.562,164.215,162.365,163.29000000000002,138.323,165.096,167.317,181.058,164.846,163.49,172.471,179.385,182.298,158.731,160.019,162.038,164.615,165.163,171.567,178.615,175.798
870.69,162.548,159.356,160.952,135.806,160.202,163.567,174.894,160.462,158.125,165.308,171.01,176.0,157.644,155.577,159.654,161.558,159.298,169.346,173.894,171.048
870.818,165.774,165.942,165.858,140.419,167.894,169.173,183.673,167.51,168.635,173.337,179.01,185.654,163.106,166.548,166.212,165.923,164.721,176.019,181.24,179.087
870.946,158.903,159.875,159.389,131.925,159.135,158.385,174.942,157.49,158.952,162.904,169.375,175.587,152.865,153.452,156.76,157.644,158.24,163.442,167.635,170.337
871.074,155.054,155.269,155.1615,129.301,157.202,156.423,166.952,156.346,152.183,159.298,163.433,171.913,149.288,149.077,151.413,155.125,153.808,162.26,166.288,168.048
871.202,160.86,161.115,160.9875,136.011,161.442,163.865,176.231,159.096,159.288,165.279,172.019,180.51,155.731,156.135,159.365,159.923,161.192,165.942,173.144,173.433
871.33,152.505,156.538,154.5215,127.86,151.625,156.115,168.029,154.904,152.933,161.51,166.279,170.462,148.913,152.942,155.567,155.981,154.577,165.606,168.423,167.567
871.458,163.462,162.24,162.851,137.258,165.058,165.558,176.644,162.933,162.24,167.029,173.192,175.76,158.529,156.058,162.365,164.615,164.346,171.577,173.74,173.933
871.587,164.29,158.365,161.3275,139.108,159.942,165.673,175.692,157.029,155.596,165.029,173.0,176.721,160.731,158.356,158.817,162.423,162.538,168.519,172.423,172.154
871.715,161.871,162.115,161.993,136.613,160.856,162.442,177.808,162.529,163.837,167.173,172.298,177.971,158.394,156.317,158.904,163.99,162.154,170.298,174.115,171.74
871.843,164.624,164.74,164.68200000000002,136.441,163.712,165.856,178.154,164.683,164.615,167.683,174.231,181.817,159.24,161.615,161.452,165.702,166.087,171.0,175.49,172.942
871.971,169.624,167.683,168.6535,141.989,168.692,167.587,182.471,166.567,166.856,175.048,178.962,184.365,160.49,165.087,167.51,168.606,169.038,174.183,180.692,179.25
872.099,153.075,153.135,153.105,128.301,154.308,155.0,167.663,153.827,151.231,158.673,166.288,171.769,146.74,148.26,151.077,155.25,154.365,158.779,162.327,164.635
872.227,167.581,162.519,165.05,138.333,160.663,166.125,176.173,161.135,163.077,166.548,174.058,175.827,158.144,155.394,161.135,160.356,162.135,168.875,171.731,169.942
872.355,160.72,160.115,160.41750000000002,133.806,161.904,161.01,173.856,158.529,158.25,162.731,170.0,172.452,155.173,155.433,156.298,159.856,159.519,167.346,173.558,172.933
872.483,155.215,157.788,156.50150000000002,129.925,158.481,160.875,174.548,157.51,156.49,160.692,165.923,172.952,152.519,154.346,154.125,156.606,158.567,165.779,170.221,166.394
872.612,166.022,164.029,165.0255,140.581,166.5,167.673,179.817,162.702,165.096,171.394,175.212,176.683,159.154,158.673,163.029,166.279,162.904,173.885,175.971,177.596
872.74,163.774,159.827,161.8005,135.269,160.519,162.827,176.087,159.067,158.269,163.99,168.625,174.683,160.087,156.212,160.769,161.413,159.221,167.577,171.471,173.173
872.868,161.14,159.51,160.325,136.946,158.49,163.712,173.288,158.885,157.76,165.5,170.048,174.683,155.125,156.202,158.298,161.971,159.913,165.327,169.962,171.231
872.996,164.613,161.865,163.239,138.57,161.731,165.875,177.952,162.788,160.779,166.404,171.567,174.885,158.115,157.115,159.846,161.779,163.923,170.731,173.24,171.356
873.124,167.226,169.827,168.5265,142.667,173.721,172.731,184.404,166.481,171.365,174.904,180.279,188.519,166.635,167.673,169.385,169.058,168.337,179.298,178.923,179.202
873.252,159.161,161.673,160.417,134.258,160.058,163.019,175.933,162.0,157.346,164.125,170.115,174.538,154.894,156.067,161.288,162.673,159.596,165.173,171.654,173.481
873.38,154.194,151.933,153.06349999999998,129.774,152.337,159.192,170.404,156.615,153.25,162.856,169.452,168.673,150.865,150.346,153.01,156.712,155.019,160.048,162.452,164.356
873.508,167.957,166.115,167.036,144.075,168.74,169.913,182.885,165.587,166.269,172.01,178.327,181.692,162.933,161.298,165.538,169.375,166.827,175.683,178.048,178.981
873.637,169.581,165.481,167.531,143.462,167.356,165.212,183.798,166.731,165.404,171.798,177.808,181.952,161.788,161.99,166.712,167.837,168.0,170.817,176.375,176.26
873.765,159.075,157.933,158.504,133.14,157.173,159.183,172.538,157.212,154.596,161.712,165.413,168.173,153.279,153.192,153.087,156.163,155.01,163.365,164.692,166.904
873.893,160.828,154.663,157.7455,133.602,156.913,156.577,174.692,157.163,156.269,161.394,168.125,171.904,153.25,152.529,156.24,159.606,158.51,167.635,165.433,170.279
874.021,163.355,159.327,161.341,136.957,159.01,164.298,176.24,158.087,160.385,163.798,170.087,177.731,155.038,156.423,158.827,160.558,160.212,169.163,169.913,173.106
874.149,158.215,159.452,158.83350000000002,134.656,156.596,156.808,174.587,155.663,155.144,162.779,167.769,171.288,152.067,154.356,158.721,159.74,156.74,166.096,167.577,168.981
874.277,161.054,159.183,160.11849999999998,135.129,161.817,161.625,176.51,158.769,157.769,166.385,167.317,175.077,157.962,156.317,159.0,162.096,159.894,166.019,169.269,169.673
874.405,170.806,164.913,167.85950000000003,142.656,166.952,165.654,178.356,166.269,164.702,170.173,174.99,177.0,160.192,159.471,160.558,163.894,164.933,170.635,172.288,172.048
874.533,169.43,167.308,168.369,144.538,165.433,170.51,181.154,166.596,166.269,173.356,174.567,179.26,161.221,163.808,163.577,167.279,164.087,174.288,176.587,177.731
874.662,159.29,155.702,157.49599999999998,133.054,157.644,158.808,174.048,155.856,158.096,160.885,166.875,170.558,152.769,156.49,155.433,159.99,159.952,165.625,165.635,168.404
874.79,167.011,162.558,164.78449999999998,140.376,162.327,167.76,180.808,162.51,161.74,168.769,175.846,180.356,159.654,156.606,161.923,166.885,165.308,171.25,171.663,174.817
874.918,159.441,155.269,157.35500000000002,133.688,160.856,160.279,173.49,157.135,156.51,161.548,164.702,170.279,153.269,152.519,156.452,156.731,155.029,166.212,164.24,165.125
875.046,156.301,166.288,161.2945,131.946,164.192,167.029,178.5,163.538,164.375,167.596,172.587,178.471,162.644,162.769,165.221,164.577,162.346,170.49,172.981,170.644
875.174,157.226,160.125,158.6755,133.28,159.462,160.75,176.519,159.606,158.558,162.99,171.183,171.51,154.442,155.76,157.163,160.173,157.471,166.692,167.077,165.192
875.302,157.011,157.692,157.3515,132.409,158.971,159.471,174.288,158.183,154.99,163.529,167.433,172.135,152.135,153.606,156.365,161.423,155.365,164.048,166.942,166.663
875.43,154.989,156.75,155.86950000000002,132.366,158.087,159.317,171.913,158.481,155.173,163.596,165.529,170.24,156.779,156.221,156.135,157.587,157.99,162.202,168.712,166.115
875.558,162.333,161.183,161.75799999999998,141.774,162.587,167.538,176.808,161.365,161.635,165.067,173.635,173.779,160.644,160.625,159.933,164.529,163.606,170.173,170.212,175.904
875.687,162.903,166.067,164.485,140.613,168.856,169.192,184.99,166.423,163.087,171.144,176.635,182.212,161.365,163.337,164.077,164.99,167.337,175.087,174.952,177.635
875.815,163.108,157.365,160.2365,138.398,161.385,165.202,180.385,161.038,158.837,167.663,166.981,174.01,157.615,158.077,159.673,160.375,159.74,169.375,170.827,172.567
875.943,163.946,163.038,163.49200000000002,141.978,164.048,167.673,180.49,166.635,162.077,168.769,170.365,178.885,160.49,159.385,162.356,166.788,165.317,168.288,171.798,171.433
876.071,159.914,160.827,160.3705,137.161,163.75,164.596,179.087,159.26,159.288,166.26,174.144,169.962,158.144,156.913,162.192,162.702,161.087,168.058,173.087,173.106
876.199,167.086,164.481,165.7835,139.194,162.971,165.942,180.606,165.587,162.76,168.212,172.923,177.865,158.192,161.462,163.856,165.404,160.096,169.923,170.779,173.058
876.327,159.495,161.394,160.4445,136.226,159.933,163.51,178.433,162.288,159.644,166.577,167.962,176.471,154.587,156.587,161.856,163.721,163.375,170.548,169.288,174.385
876.455,162.097,159.971,161.034,135.742,164.481,163.471,176.952,161.298,160.894,165.019,166.923,176.654,153.962,155.288,161.423,161.865,159.837,168.25,170.683,171.173
876.583,157.796,156.702,157.249,134.634,158.173,159.596,172.952,157.596,157.817,159.202,164.212,170.394,155.067,153.462,157.394,159.365,155.942,163.981,165.952,165.067
876.712,166.699,163.702,165.2005,143.054,166.606,169.846,186.135,166.971,164.01,170.221,175.567,181.019,161.471,162.673,166.567,168.846,165.721,171.087,179.029,178.067
876.84,160.989,160.423,160.70600000000002,140.108,162.183,165.846,177.144,162.702,162.663,165.567,168.942,175.74,157.144,157.952,162.788,163.587,162.125,165.788,170.462,169.029
876.968,161.022,160.712,160.867,135.548,161.865,160.99,177.183,160.654,158.317,164.173,167.125,170.923,157.067,154.99,160.548,162.663,161.519,163.683,168.413,166.885
877.096,159.516,163.26,161.38799999999998,134.667,161.356,163.452,178.202,163.413,160.471,164.49,169.452,176.981,158.913,158.01,160.885,166.529,160.76,168.038,169.192,170.144
877.224,161.591,159.048,160.3195,135.72,160.913,162.673,178.837,159.885,160.058,162.577,171.01,169.942,153.673,154.779,154.471,161.452,157.769,164.625,169.058,164.99
877.352,152.011,156.433,154.22199999999998,126.054,151.567,157.298,172.538,150.029,152.712,158.587,161.644,167.019,151.038,149.702,151.529,156.635,155.202,161.615,161.721,163.337
877.48,159.72,159.962,159.841,134.172,158.673,164.731,175.712,157.327,159.5,164.827,171.221,174.183,157.048,156.615,161.673,160.577,163.404,167.49,167.019,170.096
877.608,173.667,171.163,172.41500000000002,146.484,171.087,170.538,185.385,166.154,170.885,173.615,179.394,180.029,163.048,164.885,169.423,171.981,169.048,174.183,176.288,177.587
877.737,164.108,162.702,163.405,138.968,162.115,164.683,178.788,163.567,162.817,168.712,172.279,173.029,157.952,160.288,162.519,163.904,162.731,167.712,169.029,171.769
877.865,159.462,156.327,157.8945,128.763,152.163,163.048,174.49,156.683,156.731,159.788,164.087,167.346,150.269,154.087,157.481,158.25,156.625,162.26,166.731,164.625
877.993,161.968,163.269,162.61849999999998,137.129,163.692,163.538,176.942,165.846,159.769,166.212,171.76,173.163,158.442,160.365,161.808,162.038,162.221,170.471,168.731,170.49
878.121,167.495,165.125,166.31,142.516,170.038,170.471,181.25,164.163,162.038,167.529,172.529,179.865,163.76,161.962,163.442,168.163,166.087,169.577,171.769,171.856
878.249,162.183,158.433,160.308,133.72,160.154,161.096,172.904,156.663,158.231,165.452,167.673,171.75,154.423,154.394,159.865,160.606,162.038,164.606,166.875,168.375
878.377,159.548,157.135,158.3415,136.151,160.933,159.837,173.173,159.058,158.933,159.635,165.115,169.058,152.25,151.981,156.212,156.087,156.337,164.673,166.317,167.058
878.505,162.699,164.154,163.4265,141.86,163.413,167.058,180.558,163.923,162.048,166.904,169.163,175.615,158.087,160.058,161.615,165.923,162.394,166.952,170.933,172.712
878.633,163.376,164.817,164.0965,139.645,163.596,165.394,178.337,164.0,163.106,167.5,170.663,175.644,158.942,159.644,160.683,165.183,160.096,168.221,171.731,174.144
878.762,157.828,157.942,157.885,129.548,157.096,157.587,174.096,157.692,155.596,161.51,164.327,170.635,153.856,152.5,157.067,156.365,156.952,158.115,163.904,165.913
878.89,162.645,159.779,161.212,139.462,158.106,162.452,175.567,156.231,157.875,162.221,168.308,170.587,156.202,156.269,159.606,160.279,158.75,163.087,165.298,168.154
879.018,167.237,162.538,164.8875,139.839,164.76,170.462,186.74,164.538,166.76,168.875,175.481,178.75,161.317,163.913,166.702,167.587,163.904,173.087,172.529,173.452
879.146,158.763,162.317,160.54000000000002,134.108,161.0,160.058,178.433,153.74,158.654,161.923,164.077,166.885,157.913,155.558,157.75,161.837,156.76,164.942,165.337,167.202
879.274,192.215,186.288,189.25150000000002,163.247,185.192,188.596,202.298,187.981,184.837,188.558,193.279,194.827,181.673,183.192,185.096,188.798,185.769,191.5,191.308,193.519
879.402,164.269,163.0,163.6345,140.613,159.76,163.558,178.75,162.875,161.587,165.856,169.163,175.279,157.625,158.538,162.817,164.615,164.846,168.596,169.058,170.452
879.53,160.183,157.433,158.808,134.817,158.817,162.269,175.692,156.76,157.692,160.779,166.048,168.808,153.202,153.798,156.462,159.654,157.721,161.635,167.029,163.683
879.658,159.054,159.577,159.3155,137.892,160.76,165.231,177.327,159.048,159.048,165.865,167.596,172.173,158.856,153.24,159.683,163.346,160.654,163.846,168.029,164.365
879.787,162.645,159.702,161.1735,139.323,161.567,166.385,178.019,161.5,163.471,166.327,169.692,175.163,156.24,154.173,160.279,163.519,161.202,167.096,166.798,168.433
879.915,156.882,154.413,155.6475,134.376,155.673,160.442,176.317,156.279,156.981,159.269,164.125,167.394,155.76,154.452,156.837,158.702,155.298,160.01,164.952,165.721
880.043,157.183,154.644,155.9135,134.419,156.587,158.365,173.923,154.51,158.721,157.385,164.019,167.933,152.038,152.538,154.644,159.135,157.173,160.375,165.106,164.519
880.171,198.624,193.25,195.937,173.882,193.933,197.077,210.481,193.346,196.144,197.51,202.837,208.019,186.76,190.202,192.087,193.692,191.548,195.067,202.0,203.087
880.299,162.892,162.692,162.792,137.387,162.048,162.692,181.548,163.519,160.115,166.346,172.952,173.596,158.721,160.712,163.625,163.308,161.846,167.635,170.481,167.548
880.427,160.032,164.76,162.39600000000002,138.774,161.202,167.308,184.442,162.913,163.769,168.269,173.519,174.058,159.481,158.144,165.635,167.173,164.798,170.308,172.99,171.721
880.555,154.774,154.529,154.6515,129.495,153.875,156.356,175.106,156.962,154.712,158.163,162.125,167.49,152.519,152.75,159.327,158.106,157.558,164.548,163.837,162.058
880.683,164.247,162.308,163.2775,140.796,162.298,168.808,184.462,163.115,162.538,166.404,174.202,175.154,160.885,163.096,162.346,165.702,161.731,170.529,170.077,167.192
880.812,158.871,162.49,160.6805,134.108,163.077,164.846,178.798,162.51,161.702,163.577,167.154,172.683,158.548,158.279,161.125,164.269,162.115,169.221,168.356,168.038
880.94,154.269,158.625,156.447,129.624,159.212,162.875,176.904,159.231,156.058,164.01,164.058,172.548,154.788,157.827,158.654,162.115,159.548,165.962,165.221,166.788
881.068,162.204,170.76,166.482,141.903,165.913,168.356,185.606,162.913,162.577,169.933,174.394,178.077,162.875,164.308,167.788,168.413,167.798,175.048,171.481,175.0
881.196,156.258,157.135,156.69650000000001,135.903,158.048,161.038,174.5,157.51,158.202,163.971,166.087,169.221,153.933,155.327,155.308,161.538,156.433,166.365,163.635,167.519
881.324,156.226,154.913,155.5695,135.151,155.942,161.202,172.99,154.971,154.048,159.452,163.808,163.856,152.288,153.808,156.192,159.231,155.221,162.202,163.5,162.74
881.452,157.183,158.058,157.6205,131.742,156.288,159.077,176.173,155.827,153.962,160.212,162.635,164.913,152.846,153.058,158.308,157.462,156.481,164.702,164.471,162.798
881.58,163.559,159.817,161.688,139.935,163.971,166.115,181.375,163.404,163.894,167.731,171.913,175.106,158.654,160.212,161.462,166.837,163.962,170.308,168.337,170.808
881.708,154.946,168.337,161.6415,131.247,167.356,167.567,185.538,165.154,168.5,168.087,175.913,177.51,164.125,163.865,166.317,168.663,167.788,174.625,174.394,175.846
881.837,163.688,163.413,163.5505,138.688,162.894,164.962,183.144,162.346,161.106,167.356,170.875,169.683,160.058,160.538,159.106,165.327,163.615,169.942,169.404,167.942
881.965,158.978,162.298,160.638,134.828,158.269,165.548,182.106,157.606,158.125,163.01,165.01,170.702,158.846,152.038,160.635,160.683,160.394,171.125,165.163,166.385
882.093,153.043,155.269,154.156,130.882,151.952,156.808,171.663,152.635,151.452,154.327,159.125,163.625,150.385,150.365,150.962,154.76,153.298,158.798,159.788,160.058
882.221,155.43,157.529,156.4795,130.398,152.846,157.587,173.221,154.462,150.721,158.106,165.231,165.471,154.01,154.365,152.654,155.529,155.923,165.221,163.558,164.106
882.349,156.763,152.673,154.71800000000002,131.892,154.337,156.856,172.375,151.24,151.558,157.913,158.288,163.471,148.26,148.433,153.067,156.837,151.125,162.808,160.529,161.51
882.477,159.667,162.433,161.05,133.301,160.327,160.923,180.067,156.231,159.096,161.269,169.144,167.721,156.952,154.702,158.279,163.712,159.702,166.673,164.385,163.865
882.605,160.258,160.26,160.25900000000001,134.892,161.712,166.269,179.106,161.01,159.269,163.808,170.288,170.163,157.394,158.817,162.048,163.01,160.125,170.731,167.106,166.683
882.733,163.505,163.5,163.5025,141.29,165.596,168.913,185.712,162.942,164.51,170.346,171.413,174.25,161.548,163.125,166.692,168.183,165.981,169.875,169.644,173.192
882.862,154.645,158.231,156.438,133.0,158.029,157.5,175.933,155.269,154.529,160.365,158.971,166.077,151.808,152.712,156.654,157.317,156.077,163.01,164.077,164.471
882.99,166.0,167.798,166.899,146.409,169.365,170.779,189.731,168.885,166.337,174.202,175.519,181.606,165.413,166.673,168.606,171.971,168.865,175.99,173.692,178.635
883.118,167.591,166.615,167.103,143.097,164.183,167.192,185.433,166.308,165.385,169.942,171.606,176.615,164.827,161.077,164.192,168.038,163.644,171.077,173.327,176.558
883.246,169.892,168.24,169.066,147.376,167.76,168.567,186.856,167.077,169.981,168.067,175.798,177.481,160.413,164.644,166.481,171.163,166.885,174.029,175.51,176.394
883.374,159.452,161.173,160.3125,136.419,160.837,161.635,179.048,158.298,156.808,160.76,165.692,168.538,154.529,155.212,159.894,159.308,160.5,169.808,168.058,166.048
